dimensions,budget,algorithm,points,rank,ngopt rank
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,338.0,16,16
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,339.0,14,14
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,352.0,5,5
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,362.0,3,3
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,346.0,10,10
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,343.0,11,11
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,372.0,1,0
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,340.0,12,12
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,350.0,7,7
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,337.0,19,19
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,349.0,8,8
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,338.0,16,16
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,339.0,14,14
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,347.0,9,9
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,351.0,6,6
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,338.0,16,16
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,335.0,20,20
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,340.0,12,12
3,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,329.0,21,21
3,10000,ConfPortfolio_scale2_NA_ngopt14s_1,324.0,22,22
5,10000,CMA,287.0,10,10
5,10000,ChainMetaModelPowell,293.0,4,4
5,10000,Cobyla,53.0,34,34
5,10000,MetaModel,296.0,1,-1
5,10000,MetaModelOnePlusOne,57.0,33,33
5,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),268.0,22,22
5,10000,ConfPortfolio_scale2_NA_ngopt14s_12,224.0,30,0
5,10000,ConfPortfolio_scale2_NA_ngopt14s_11,237.0,27,27
5,10000,ConfPortfolio_scale2_NA_ngopt14s_10,231.0,28,28
5,10000,ConfPortfolio_scale2_NA_ngopt14s_9,221.0,32,32
5,10000,ConfPortfolio_scale2_NA_ngopt14s_8,223.0,31,31
5,10000,ConfPortfolio_scale2_NA_ngopt14s_7,231.0,28,28
5,10000,ConfPortfolio_scale2_NA_ngopt14s_6,244.0,26,26
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,289.0,9,9
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,287.0,10,10
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,292.0,5,5
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,295.0,2,2
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,290.0,8,8
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,292.0,5,5
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,274.0,20,20
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,285.0,14,14
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,295.0,2,2
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,286.0,13,13
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,291.0,7,7
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,281.0,16,16
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,268.0,22,22
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,280.0,17,17
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,263.0,25,25
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,275.0,19,19
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,277.0,18,18
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,268.0,22,22
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,269.0,21,21
5,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,285.0,14,14
5,10000,ConfPortfolio_scale2_NA_ngopt14s_1,287.0,10,10
10,10000,CMA,239.0,1,-1
10,10000,ChainMetaModelPowell,167.0,8,8
10,10000,Cobyla,46.0,32,32
10,10000,MetaModel,232.0,2,2
10,10000,MetaModelOnePlusOne,49.0,31,31
10,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),173.0,6,6
10,10000,ConfPortfolio_scale2_NA_ngopt14s_12,27.0,34,34
10,10000,ConfPortfolio_scale2_NA_ngopt14s_11,45.0,33,33
10,10000,ConfPortfolio_scale2_NA_ngopt14s_10,54.0,29,29
10,10000,ConfPortfolio_scale2_NA_ngopt14s_9,58.0,27,27
10,10000,ConfPortfolio_scale2_NA_ngopt14s_8,53.0,30,30
10,10000,ConfPortfolio_scale2_NA_ngopt14s_7,57.0,28,28
10,10000,ConfPortfolio_scale2_NA_ngopt14s_6,66.0,26,26
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,136.0,11,11
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,123.0,16,16
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,97.0,22,22
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,124.0,15,15
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,99.0,21,21
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,76.0,25,25
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,87.0,23,23
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,125.0,13,13
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,85.0,24,24
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,125.0,13,13
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,103.0,20,20
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,161.0,10,10
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,122.0,17,17
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,132.0,12,12
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,113.0,19,19
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,115.0,18,18
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,177.0,5,5
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,190.0,4,4
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,169.0,7,7
10,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,201.0,3,0
10,10000,ConfPortfolio_scale2_NA_ngopt14s_1,167.0,8,8
15,10000,CMA,192.0,1,-1
15,10000,ChainMetaModelPowell,72.0,4,4
15,10000,Cobyla,36.0,22,22
15,10000,MetaModel,154.0,2,2
15,10000,MetaModelOnePlusOne,31.0,31,31
15,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),105.0,3,3
15,10000,ConfPortfolio_scale2_NA_ngopt14s_12,34.0,26,26
15,10000,ConfPortfolio_scale2_NA_ngopt14s_11,28.0,34,34
15,10000,ConfPortfolio_scale2_NA_ngopt14s_10,31.0,31,31
15,10000,ConfPortfolio_scale2_NA_ngopt14s_9,30.0,33,33
15,10000,ConfPortfolio_scale2_NA_ngopt14s_8,32.0,28,28
15,10000,ConfPortfolio_scale2_NA_ngopt14s_7,35.0,23,23
15,10000,ConfPortfolio_scale2_NA_ngopt14s_6,32.0,28,28
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,37.0,21,21
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,38.0,17,17
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,42.0,10,10
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,34.0,26,26
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,38.0,17,17
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,38.0,17,17
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,42.0,10,10
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,41.0,12,12
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,38.0,17,17
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,39.0,14,14
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,35.0,23,23
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,44.0,8,8
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,39.0,14,14
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,32.0,28,28
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,43.0,9,9
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,48.0,6,6
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,47.0,7,7
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,39.0,14,14
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,35.0,23,23
15,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,40.0,13,13
15,10000,ConfPortfolio_scale2_NA_ngopt14s_1,72.0,4,0
20,10000,CMA,127.0,1,-1
20,10000,ChainMetaModelPowell,80.0,4,4
20,10000,Cobyla,35.0,27,27
20,10000,MetaModel,114.0,2,2
20,10000,MetaModelOnePlusOne,41.0,15,15
20,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),104.0,3,0
20,10000,ConfPortfolio_scale2_NA_ngopt14s_12,27.0,33,33
20,10000,ConfPortfolio_scale2_NA_ngopt14s_11,35.0,27,27
20,10000,ConfPortfolio_scale2_NA_ngopt14s_10,27.0,33,33
20,10000,ConfPortfolio_scale2_NA_ngopt14s_9,31.0,32,32
20,10000,ConfPortfolio_scale2_NA_ngopt14s_8,35.0,27,27
20,10000,ConfPortfolio_scale2_NA_ngopt14s_7,37.0,24,24
20,10000,ConfPortfolio_scale2_NA_ngopt14s_6,34.0,31,31
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,39.0,19,19
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,43.0,12,12
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,46.0,8,8
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,40.0,16,16
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,39.0,19,19
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,43.0,12,12
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,46.0,8,8
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,52.0,6,6
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,39.0,19,19
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,50.0,7,7
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,42.0,14,14
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,40.0,16,16
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,35.0,27,27
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,37.0,24,24
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,38.0,23,23
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,40.0,16,16
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,45.0,10,10
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,44.0,11,11
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,37.0,24,24
20,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,39.0,19,19
20,10000,ConfPortfolio_scale2_NA_ngopt14s_1,80.0,4,4
25,10000,CMA,109.0,2,2
25,10000,ChainMetaModelPowell,79.0,4,0
25,10000,Cobyla,34.0,22,22
25,10000,MetaModel,105.0,3,3
25,10000,MetaModelOnePlusOne,43.0,7,7
25,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),117.0,1,-1
25,10000,ConfPortfolio_scale2_NA_ngopt14s_12,27.0,30,30
25,10000,ConfPortfolio_scale2_NA_ngopt14s_11,32.0,27,27
25,10000,ConfPortfolio_scale2_NA_ngopt14s_10,31.0,28,28
25,10000,ConfPortfolio_scale2_NA_ngopt14s_9,27.0,30,30
25,10000,ConfPortfolio_scale2_NA_ngopt14s_8,9.0,34,34
25,10000,ConfPortfolio_scale2_NA_ngopt14s_7,21.0,33,33
25,10000,ConfPortfolio_scale2_NA_ngopt14s_6,24.0,32,32
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,34.0,22,22
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,36.0,20,20
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,43.0,7,7
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,35.0,21,21
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,37.0,17,17
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,34.0,22,22
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,46.0,6,6
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,43.0,7,7
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,40.0,11,11
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,40.0,11,11
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,37.0,17,17
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,38.0,14,14
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,41.0,10,10
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,31.0,28,28
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,40.0,11,11
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,33.0,25,25
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,33.0,25,25
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,38.0,14,14
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,38.0,14,14
25,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,37.0,17,17
25,10000,ConfPortfolio_scale2_NA_ngopt14s_1,79.0,4,4
30,10000,CMA,97.0,3,3
30,10000,ChainMetaModelPowell,77.0,4,0
30,10000,Cobyla,36.0,13,13
30,10000,MetaModel,100.0,2,2
30,10000,MetaModelOnePlusOne,38.0,10,10
30,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),110.0,1,-1
30,10000,ConfPortfolio_scale2_NA_ngopt14s_12,29.0,29,29
30,10000,ConfPortfolio_scale2_NA_ngopt14s_11,31.0,27,27
30,10000,ConfPortfolio_scale2_NA_ngopt14s_10,29.0,29,29
30,10000,ConfPortfolio_scale2_NA_ngopt14s_9,29.0,29,29
30,10000,ConfPortfolio_scale2_NA_ngopt14s_8,29.0,29,29
30,10000,ConfPortfolio_scale2_NA_ngopt14s_7,28.0,33,33
30,10000,ConfPortfolio_scale2_NA_ngopt14s_6,4.0,34,34
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,35.0,18,18
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,36.0,13,13
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,33.0,24,24
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,37.0,12,12
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,38.0,10,10
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,33.0,24,24
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,34.0,21,21
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,36.0,13,13
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,42.0,7,7
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,36.0,13,13
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,34.0,21,21
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,32.0,26,26
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,35.0,18,18
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,35.0,18,18
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,45.0,6,6
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,39.0,9,9
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,34.0,21,21
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,36.0,13,13
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,42.0,7,7
30,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,31.0,27,27
30,10000,ConfPortfolio_scale2_NA_ngopt14s_1,77.0,4,4
35,10000,CMA,96.0,4,4
35,10000,ChainMetaModelPowell,97.0,2,0
35,10000,Cobyla,43.0,9,9
35,10000,MetaModel,96.0,4,4
35,10000,MetaModelOnePlusOne,39.0,16,16
35,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),125.0,1,-1
35,10000,ConfPortfolio_scale2_NA_ngopt14s_12,29.0,30,30
35,10000,ConfPortfolio_scale2_NA_ngopt14s_11,28.0,32,32
35,10000,ConfPortfolio_scale2_NA_ngopt14s_10,27.0,33,33
35,10000,ConfPortfolio_scale2_NA_ngopt14s_9,30.0,28,28
35,10000,ConfPortfolio_scale2_NA_ngopt14s_8,30.0,28,28
35,10000,ConfPortfolio_scale2_NA_ngopt14s_7,26.0,34,34
35,10000,ConfPortfolio_scale2_NA_ngopt14s_6,29.0,30,30
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,49.0,6,6
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,39.0,16,16
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,44.0,8,8
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,37.0,22,22
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,39.0,16,16
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,40.0,12,12
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,42.0,10,10
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,35.0,27,27
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,37.0,22,22
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,38.0,20,20
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,40.0,12,12
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,38.0,20,20
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,39.0,16,16
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,40.0,12,12
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,46.0,7,7
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,36.0,25,25
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,36.0,25,25
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,37.0,22,22
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,40.0,12,12
35,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,42.0,10,10
35,10000,ConfPortfolio_scale2_NA_ngopt14s_1,97.0,2,2
40,10000,CMA,93.0,2,2
40,10000,ChainMetaModelPowell,93.0,2,0
40,10000,Cobyla,50.0,6,6
40,10000,MetaModel,93.0,2,2
40,10000,MetaModelOnePlusOne,48.0,7,7
40,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),129.0,1,-1
40,10000,ConfPortfolio_scale2_NA_ngopt14s_12,25.0,20,20
40,10000,ConfPortfolio_scale2_NA_ngopt14s_11,2.0,31,31
40,10000,ConfPortfolio_scale2_NA_ngopt14s_10,2.0,31,31
40,10000,ConfPortfolio_scale2_NA_ngopt14s_9,1.0,34,34
40,10000,ConfPortfolio_scale2_NA_ngopt14s_8,26.0,19,19
40,10000,ConfPortfolio_scale2_NA_ngopt14s_7,27.0,18,18
40,10000,ConfPortfolio_scale2_NA_ngopt14s_6,28.0,17,17
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,12.0,27,27
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,14.0,25,25
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,6.0,30,30
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,2.0,31,31
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,12.0,27,27
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,20.0,22,22
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,14.0,25,25
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,18.0,24,24
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,12.0,27,27
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,22.0,21,21
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,34.0,16,16
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,44.0,9,9
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,44.0,9,9
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,44.0,9,9
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,38.0,15,15
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,41.0,12,12
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,40.0,13,13
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,20.0,22,22
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,39.0,14,14
40,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,48.0,7,7
40,10000,ConfPortfolio_scale2_NA_ngopt14s_1,93.0,2,2
45,10000,CMA,99.0,2,2
45,10000,ChainMetaModelPowell,96.0,4,0
45,10000,Cobyla,45.0,6,6
45,10000,MetaModel,99.0,2,2
45,10000,MetaModelOnePlusOne,43.0,7,7
45,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),115.0,1,-1
45,10000,ConfPortfolio_scale2_NA_ngopt14s_12,0.0,31,31
45,10000,ConfPortfolio_scale2_NA_ngopt14s_11,0.0,31,31
45,10000,ConfPortfolio_scale2_NA_ngopt14s_10,1.0,29,29
45,10000,ConfPortfolio_scale2_NA_ngopt14s_9,0.0,31,31
45,10000,ConfPortfolio_scale2_NA_ngopt14s_8,1.0,29,29
45,10000,ConfPortfolio_scale2_NA_ngopt14s_7,0.0,31,31
45,10000,ConfPortfolio_scale2_NA_ngopt14s_6,3.0,28,28
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,17.0,10,10
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,5.0,26,26
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,9.0,20,20
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,9.0,20,20
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,8.0,24,24
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,13.0,14,14
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,17.0,10,10
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,7.0,25,25
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,5.0,26,26
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,13.0,14,14
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,9.0,20,20
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,15.0,12,12
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,15.0,12,12
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,9.0,20,20
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,10.0,18,18
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,13.0,14,14
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,11.0,17,17
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,10.0,18,18
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,28.0,9,9
45,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,43.0,7,7
45,10000,ConfPortfolio_scale2_NA_ngopt14s_1,96.0,4,4
50,10000,CMA,85.0,3,3
50,10000,ChainMetaModelPowell,119.0,1,0
50,10000,Cobyla,43.0,6,6
50,10000,MetaModel,85.0,3,3
50,10000,MetaModelOnePlusOne,35.0,8,8
50,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),82.0,5,5
50,10000,ConfPortfolio_scale2_NA_ngopt14s_12,1.0,30,30
50,10000,ConfPortfolio_scale2_NA_ngopt14s_11,0.0,33,33
50,10000,ConfPortfolio_scale2_NA_ngopt14s_10,5.0,27,27
50,10000,ConfPortfolio_scale2_NA_ngopt14s_9,0.0,33,33
50,10000,ConfPortfolio_scale2_NA_ngopt14s_8,1.0,30,30
50,10000,ConfPortfolio_scale2_NA_ngopt14s_7,1.0,30,30
50,10000,ConfPortfolio_scale2_NA_ngopt14s_6,2.0,29,29
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_21,8.0,24,24
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_20,11.0,16,16
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_19,4.0,28,28
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_18,8.0,24,24
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_17,10.0,19,19
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_16,17.0,10,10
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_15,14.0,12,12
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_14,10.0,19,19
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_13,13.0,14,14
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_12,18.0,9,9
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_11,13.0,14,14
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_10,15.0,11,11
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_9,7.0,26,26
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_8,10.0,19,19
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_7,10.0,19,19
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_6,10.0,19,19
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_5,14.0,12,12
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_4,11.0,16,16
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_3,11.0,16,16
50,10000,ConfPortfolio_scale2_scale=1.3_ngopt14s_2,40.0,7,7
50,10000,ConfPortfolio_scale2_NA_ngopt14s_1,119.0,1,1
60,10000,CMA,77.0,4,4
60,10000,ChainMetaModelPowell,111.0,1,0
60,10000,Cobyla,64.0,6,6
60,10000,MetaModel,77.0,4,4
60,10000,MetaModelOnePlusOne,45.0,7,7
60,10000,ParametrizedMetaModel(multivariate_optimizer=CmaFmin2),85.0,3,3
60,10000,ConfPortfolio_scale2_NA_ngopt14s_12,0.0,30,30
